date,exercise_name,set_index,reps,weight,tempo,rest,rpe,notes
2025-06-04,Dips,3,6,15.3,,,,
2025-06-04,Dips,4,6,15.3,,,,
2025-06-04,Pompe_I,1,8,9.3,,,,
2025-06-04,Pompe_I,2,7,9.3,,,,
2025-06-04,Pompe_I,3,6,9.3,,,,
2025-06-04,Pompe_I,4,6,9.3,,,,
2025-06-05,Traction_A,1,10,15.3,,,,
2025-06-05,Traction_A,2,8.5,15.3,,,,
2025-06-05,Traction_A,3,8,15.3,,,,
2025-06-05,Traction_A,4,7,15.3,,,,
2025-06-05,Traction_P,1,8,10.5,,,,
2025-06-05,Traction_P,2,7,10.5,,,,
2025-06-05,Traction_P,3,5.5,10.5,,,,
2025-06-05,Traction_P,4,5,10.5,,,,
2025-06-09,PistolSquat,1,14,0,,,,
2025-06-09,PistolSquat,2,12,0,,,,
2025-06-09,PistolSquat,3,12,0,,,,
2025-06-09,PistolSquat,4,10,0,,,,
2025-06-09,Bulgare,1,15,34.5,,,,
2025-06-09,Bulgare,2,14,34.5,,,,
2025-06-09,Bulgare,3,14,34.5,,,,
2025-06-09,Bulgare,4,14,34.5,,,,
2025-06-11,Pompe,1,9,18.9,,,,
2025-06-11,Pompe,2,8,18.9,,,,
2025-06-11,Pompe,3,7,18.9,,,,
2025-06-11,Pompe,4,5,18.9,,,,
2025-06-11,Dips,1,9,15.3,,,,
2025-06-11,Dips,2,8,15.3,,,,
2025-06-11,Dips,3,7,15.3,,,,
2025-06-11,Dips,4,6,15.3,,,,
2025-06-11,Pompe_I,1,8,9.3,,,,
2025-06-11,Pompe_I,2,7,9.3,,,,
2025-06-11,Pompe_I,3,7,9.3,,,,
2025-06-11,Pompe_I,4,6,9.3,,,,
2025-06-17,Traction_A,1,6,16.5,,,,
2025-06-17,Traction_A,2,5.5,16.5,,,,
2025-06-17,Traction_A,3,5,16.5,,,,
2025-06-17,Traction_A,4,5,16.5,,,,
2025-06-17,Traction_P,1,8.5,10.5,,,,
2025-06-17,Traction_P,2,7,10.5,,,,
2025-06-17,Traction_P,3,6,10.5,,,,
2025-06-17,Traction_P,4,5,10.5,,,,
2025-06-17,Roulette,1,9,9.3,,,,
2025-06-17,Roulette,2,9,9.3,,,,
2025-06-17,Roulette,3,8,9.3,,,,
2025-06-17,Roulette,4,7,9.3,,,,
2025-06-18,Pompe,1,9,18.9,,,,
2025-06-18,Pompe,2,8,18.9,,,,
2025-06-18,Pompe,3,6,18.9,,,,
2025-06-18,Pompe,4,5,18.9,,,,
2025-06-18,Dips,1,9,15.3,,,,
2025-06-18,Dips,2,8,15.3,,,,
2025-06-18,Dips,3,7,15.3,,,,
2025-06-18,Dips,4,6,15.3,,,,
2025-06-18,Pompe_I,1,5,10.5,,,,
2025-06-18,Pompe_I,2,5,10.5,,,,
2025-06-18,Pompe_I,3,5,10.5,,,,
2025-06-18,Pompe_I,4,5,10.5,,,,
2025-06-23,PistolSquat,1,13,0,,,,
2025-06-23,PistolSquat,2,12,0,,,,
2025-06-23,PistolSquat,3,12,0,,,,
2025-06-23,PistolSquat,4,10,0,,,,
2025-06-23,Bulgare,1,16,34.5,,,,
2025-06-23,Bulgare,2,15,34.5,,,,
2025-06-23,Bulgare,3,14,34.5,,,,
2025-06-23,Bulgare,4,14,34.5,,,,
2025-06-25,Traction_A,1,7,16.5,,,,
2025-06-25,Traction_A,2,6.5,16.5,,,,
2025-06-25,Traction_A,3,6,16.5,,,,
2025-06-25,Traction_A,4,5,16.5,,,,
2025-06-25,Traction_P,1,7,11.7,,,,
2025-06-25,Traction_P,2,6,11.7,,,,
2025-06-25,Traction_P,3,5,11.7,,,,
2025-06-25,Traction_P,4,4,11.7,,,,
2025-06-25,Roulette,1,10,9.3,,,,
2025-06-25,Roulette,2,9,9.3,,,,
2025-06-25,Roulette,3,8,9.3,,,,
2025-06-25,Roulette,4,7,9.3,,,,
2025-06-26,Pompe,1,9,18.9,,,,
2025-06-26,Pompe,2,8,18.9,,,,
2025-06-26,Pompe,3,7,18.9,,,,
2025-06-26,Pompe,4,6,18.9,,,,
2025-06-26,Dips,1,9,15.3,,,,
2025-06-26,Dips,2,9,15.3,,,,
2025-06-26,Dips,3,7,15.3,,,,
2025-06-26,Dips,4,6,15.3,,,,
2025-06-26,Pompe_I,1,7,10.5,,,,
2025-06-26,Pompe_I,2,6,10.5,,,,
2025-06-26,Pompe_I,3,5,10.5,,,,
2025-06-26,Pompe_I,4,5,10.5,,,,
2025-06-30,PistolSquat,1,14,0,,,,
2025-06-30,PistolSquat,2,13,0,,,,
2025-06-30,PistolSquat,3,12,0,,,,
2025-06-30,PistolSquat,4,11,0,,,,
2025-06-30,Bulgare,1,17,34.5,,,,
2025-06-30,Bulgare,2,16,34.5,,,,
2025-06-30,Bulgare,3,15,34.5,,,,
2025-06-30,Bulgare,4,15,34.5,,,,
2025-07-02,Traction_A,1,6.5,16.5,,,,
2025-07-02,Traction_A,2,6.5,16.5,,,,
2025-07-02,Traction_A,3,6,16.5,,,,
2025-07-02,Traction_A,4,5,16.5,,,,
2025-07-02,Traction_P,1,7.5,11.7,,,,
2025-07-02,Traction_P,2,6,11.7,,,,
2025-07-02,Traction_P,3,5,11.7,,,,
2025-07-02,Traction_P,4,4,11.7,,,,
2025-07-02,Traction_P,1,12,0,,,,
2025-07-02,Traction_P,2,10,0,,,,
2025-07-02,Traction_P,3,9,0,,,,
2025-07-02,Traction_P,4,7,0,,,,
2025-07-02,Roulette,1,10,9.3,,,,
2025-07-02,Roulette,2,9,9.3,,,,
2025-07-02,Roulette,3,8,9.3,,,,
2025-07-02,Roulette,4,7,9.3,,,,
2025-07-02,Ext_Mollets,1,10,54,,,,
2025-07-02,Ext_Mollets,2,10,54,,,,
2025-07-02,Ext_Mollets,3,10,54,,,,
2025-07-02,Ext_Mollets,4,9,54,,,,
2025-07-07,Pompe,1,9,18.9,,,,
2025-07-07,Pompe,2,8,18.9,,,,
2025-07-07,Pompe,3,7,18.9,,,,
2025-07-07,Pompe,4,6,18.9,,,,
2025-07-07,Dips,1,10,15.3,,,,
2025-07-07,Dips,2,9,15.3,,,,
2025-07-07,Dips,3,8,15.3,,,,
2025-07-07,Dips,4,6,15.3,,,,
2025-07-07,Pompe_I,1,7,10.5,,,,
2025-07-07,Pompe_I,2,6,10.5,,,,
2025-07-07,Pompe_I,3,5.5,10.5,,,,
2025-07-07,Pompe_I,4,5,10.5,,,,
2025-07-09,PistolSquat,1,15,0,,,,
2025-07-09,PistolSquat,2,15,0,,,,
2025-07-09,PistolSquat,3,13,0,,,,
2025-07-09,PistolSquat,4,12,0,,,,
2025-07-09,Bulgare,1,18,34.5,,,,
2025-07-09,Bulgare,2,17,34.5,,,,
2025-07-09,Bulgare,3,16,34.5,,,,
2025-07-09,Bulgare,4,15,34.5,,,,
2025-07-12,Traction_A,1,10,0,,,,
2025-07-12,Traction_A,2,10,0,,,,
2025-07-12,Traction_A,3,10,0,,,,
2025-07-12,Traction_A,4,10,0,,,,
2025-07-16,PistolSquat,1,16,0,,,,
2025-07-16,PistolSquat,2,15,0,,,,
2025-07-16,PistolSquat,3,14,0,,,,
2025-07-16,PistolSquat,4,13,0,,,,
2025-07-16,Bulgare,1,15,36.9,,,,
2025-07-16,Bulgare,2,15,36.9,,,,
2025-07-16,Bulgare,3,14,36.9,,,,
2025-07-16,Bulgare,4,14,36.9,,,,
2025-07-18,Pompe,1,9,18.9,,,,
2025-07-18,Pompe,2,9,18.9,,,,
2025-07-18,Pompe,3,7,18.9,,,,
2025-07-18,Pompe,4,6,18.9,,,,
2025-07-18,Dips,1,7,16.5,,,,
2025-07-18,Dips,2,6,16.5,,,,
2025-07-18,Dips,3,6,16.5,,,,
2025-07-18,Dips,4,6,16.5,,,,
2025-07-18,Pompe_I,1,7,10.5,,,,
2025-07-18,Pompe_I,2,6,10.5,,,,
2025-07-18,Pompe_I,3,5.5,10.5,,,,
2025-07-18,Pompe_I,4,5,10.5,,,,
2025-07-21,Traction_A,1,7.5,16.5,,,,
2025-07-21,Traction_A,2,7,16.5,,,,
2025-07-21,Traction_A,3,6.5,16.5,,,,
2025-07-21,Traction_A,4,6,16.5,,,,
2025-07-21,Traction_P,1,7,11.7,,,,
2025-07-21,Traction_P,2,6,11.7,,,,
2025-07-21,Traction_P,3,4.5,11.7,,,,
2025-07-21,Traction_P,4,4,11.7,,,,
2025-07-21,Roulette,1,8,10.5,,,,
2025-07-21,Roulette,2,7,10.5,,,,
2025-07-21,Roulette,3,6,10.5,,,,
2025-07-21,Roulette,4,5,10.5,,,,
2025-07-23,PistolSquat,1,17,0,,,,
2025-07-23,PistolSquat,2,16,0,,,,
2025-07-23,PistolSquat,3,15,0,,,,
2025-07-23,PistolSquat,4,14,0,,,,
2025-07-23,Bulgare,1,16,36.9,,,,
2025-07-23,Bulgare,2,15,36.9,,,,
2025-07-23,Bulgare,3,15,36.9,,,,
2025-07-23,Bulgare,4,14,36.9,,,,
2025-07-25,Pompe,1,10,18.9,,,,
2025-07-25,Pompe,2,9,18.9,,,,
2025-07-25,Pompe,3,8,18.9,,,,
2025-07-25,Pompe,4,6,18.9,,,,
2025-07-25,Dips,1,8,16.5,,,,
2025-07-25,Dips,2,6.5,16.5,,,,
2025-07-25,Dips,3,6,16.5,,,,
2025-07-25,Dips,4,6,16.5,,,,
2025-07-25,Pompe_I,1,6,10.5,,,,
2025-07-25,Pompe_I,2,6,10.5,,,,
2025-07-25,Pompe_I,3,4,10.5,,,,
2025-07-25,Pompe_I,4,4,10.5,,,,
2025-07-28,Traction_A,1,8,16.5,,,,
2025-07-28,Traction_A,2,7.5,16.5,,,,
2025-07-28,Traction_A,3,6.5,16.5,,,,
2025-07-28,Traction_A,4,6.5,16.5,,,,
2025-07-28,Traction_P,1,7.5,11.7,,,,
2025-07-28,Traction_P,2,6,11.7,,,,
2025-07-28,Traction_P,3,4.5,11.7,,,,
2025-07-28,Traction_P,4,4,11.7,,,,
2025-07-28,Roulette,1,8,10.5,,,,
2025-07-28,Roulette,2,7,10.5,,,,
2025-07-28,Roulette,3,7,10.5,,,,
2025-07-28,Roulette,4,5,10.5,,,,
2025-07-30,PistolSquat,1,18,0,,,,
2025-07-30,PistolSquat,2,16,0,,,,
2025-07-30,PistolSquat,3,15,0,,,,
2025-07-30,PistolSquat,4,14,0,,,,
2025-07-30,Bulgare,1,18,36.9,,,,
2025-07-30,Bulgare,2,16,36.9,,,,
2025-07-30,Bulgare,3,15,36.9,,,,
2025-07-30,Bulgare,4,13,36.9,,,,
2025-08-01,Pompe,1,10,18.9,,,,
2025-08-01,Pompe,2,9,18.9,,,,
2025-08-01,Pompe,3,8,18.9,,,,
2025-08-01,Pompe,4,6,18.9,,,,
2025-08-01,Dips,1,8,16.5,,,,
2025-08-01,Dips,2,7,16.5,,,,
2025-08-01,Dips,3,7,16.5,,,,
2025-08-01,Dips,4,6,16.5,,,,
2025-08-01,Pompe_I,1,7,10.5,,,,
2025-08-01,Pompe_I,2,6,10.5,,,,
2025-08-01,Pompe_I,3,5.5,10.5,,,,
2025-08-01,Pompe_I,4,5,10.5,,,,
2025-08-04,Traction_A,1,8,16.5,,,,
2025-08-04,Traction_A,2,7.5,16.5,,,,
2025-08-04,Traction_A,3,6.5,16.5,,,,
2025-08-04,Traction_A,4,6.5,16.5,,,,
2025-08-04,Traction_P,1,8,11.7,,,,
2025-08-04,Traction_P,2,6.5,11.7,,,,
2025-08-04,Traction_P,3,4.5,11.7,,,,
2025-08-04,Traction_P,4,4,11.7,,,,
2025-08-04,Roulette,1,9,10.5,,,,
2025-08-04,Roulette,2,8,10.5,,,,
2025-08-04,Roulette,3,6,10.5,,,,
2025-08-04,Roulette,4,6,10.5,,,,
2025-08-05,PistolSquat,1,18,0,,,,
2025-08-05,PistolSquat,2,16,0,,,,
2025-08-05,PistolSquat,3,16,0,,,,
2025-08-05,PistolSquat,4,14,0,,,,
2025-08-05,Bulgare,1,19,36.9,,,,
2025-08-05,Bulgare,2,17,36.9,,,,
2025-08-05,Bulgare,3,17,36.9,,,,
2025-08-05,Bulgare,4,15,36.9,,,,
2025-08-13,Pompe,1,7,18.9,,,,
2025-08-13,Pompe,2,6,18.9,,,,
2025-08-13,Pompe,3,5,18.9,,,,
2025-08-13,Pompe,4,4,18.9,,,,
2025-08-13,Dvlp_couché_barre,1,10,50,,,,
2025-08-13,Dvlp_couché_barre,2,10,50,,,,
2025-08-13,Dvlp_couché_barre,3,9,50,,,,
2025-08-13,Dvlp_couché_barre,4,7,50,,,,
2025-08-13,Roulette,1,10,10.5,,,,
2025-08-13,Roulette,2,8,10.5,,,,
2025-08-13,Roulette,3,7,10.5,,,,
2025-08-13,Roulette,4,6,10.5,,,,
2025-08-20,Traction_A,1,9.5,15.3,,,,
2025-08-20,Traction_A,2,8.5,15.3,,,,
2025-08-20,Traction_A,3,8,15.3,,,,
2025-08-20,Traction_A,4,7.5,15.3,,,,
2025-08-20,Traction_P,1,7,11.7,,,,
2025-08-20,Traction_P,2,5.5,11.7,,,,
2025-08-20,Traction_P,3,4.5,11.7,,,,
2025-08-20,Traction_P,4,4,11.7,,,,
2025-08-20,Roulette,1,10,10.5,,,,
2025-08-20,Roulette,2,8,10.5,,,,
2025-08-20,Roulette,3,7,10.5,,,,
2025-08-20,Roulette,4,6,10.5,,,,
2025-08-21,Pompe,1,10,18.9,,,,
2025-08-21,Pompe,2,8,18.9,,,,
2025-08-21,Pompe,3,6,18.9,,,,
2025-08-21,Pompe,4,5.5,18.9,,,,
2025-08-21,Dips,1,8,16.5,,,,
2025-08-21,Dips,2,6,16.5,,,,
2025-08-21,Dips,3,6,16.5,,,,
2025-08-21,Dips,4,5,16.5,,,,
2025-08-21,Pompe_I,1,6,10.5,,,,
2025-08-21,Pompe_I,2,5,10.5,,,,
2025-08-21,Pompe_I,3,3,10.5,,,,
2025-08-21,Pompe_I,4,3,10.5,,,,
2025-08-22,PistolSquat,1,18,0,,,,
2025-08-22,PistolSquat,2,17,0,,,,
2025-08-22,PistolSquat,3,16,0,,,,
2025-08-22,PistolSquat,4,14,0,,,,
2025-08-22,Bulgare,1,19,36.9,,,,
2025-08-22,Bulgare,2,17,36.9,,,,
2025-08-22,Bulgare,3,17,36.9,,,,
2025-08-22,Bulgare,4,15,36.9,,,,
2025-08-22,Ext_Mollets,1,8,52.2,,,,
2025-08-22,Ext_Mollets,2,7.5,52.2,,,,
2025-08-22,Ext_Mollets,3,7,52.2,,,,
2025-08-22,Ext_Mollets,4,7,52.2,,,,
2025-08-25,Traction_A,1,8,16.5,,,,
2025-08-25,Traction_A,2,7,16.5,,,,
2025-08-25,Traction_A,3,6,16.5,,,,
2025-08-25,Traction_A,4,6,16.5,,,,
2025-08-25,Traction_P,1,7.5,11.7,,,,
2025-08-25,Traction_P,2,6.5,11.7,,,,
2025-08-25,Traction_P,3,5,11.7,,,,
2025-08-25,Traction_P,4,4,11.7,,,,
2025-08-25,Roulette,1,10,10.5,,,,
2025-08-25,Roulette,2,9,10.5,,,,
2025-08-25,Roulette,3,8,10.5,,,,
2025-08-25,Roulette,4,6,10.5,,,,
2025-08-26,Pompe,1,10,18.9,,,,
2025-08-26,Pompe,2,9,18.9,,,,
2025-08-26,Pompe,3,7,18.9,,,,
2025-08-26,Pompe,4,6,18.9,,,,
2025-08-26,Dips,1,8,16.5,,,,
2025-08-26,Dips,2,7,16.5,,,,
2025-08-26,Dips,3,6,16.5,,,,
2025-08-26,Dips,4,5,16.5,,,,
2025-08-26,Pompe_I,1,7,10.5,,,,
2025-08-26,Pompe_I,2,6,10.5,,,,
2025-08-26,Pompe_I,3,5.5,10.5,,,,
2025-08-26,Pompe_I,4,5,10.5,,,,
2025-08-29,Squat,1,10,50,,,,
2025-08-29,Squat,2,10,50,,,,
2025-08-29,Squat,3,10,50,,,,
2025-08-29,Squat,4,9,50,,,,
2025-08-29,PistolSquat,1,15,0,,,,
2025-08-29,PistolSquat,2,14,0,,,,
2025-08-29,PistolSquat,3,13,0,,,,
2025-08-29,PistolSquat,4,12,0,,,,
2025-08-29,Bulgare,1,21,20,,,,
2025-08-29,Bulgare,2,22,20,,,,
2025-08-29,Bulgare,3,21,20,,,,
2025-08-29,Bulgare,4,20,20,,,,
2025-08-29,Ext_Mollets,1,12,54,,,,
2025-08-29,Ext_Mollets,2,11,54,,,,
2025-08-29,Ext_Mollets,3,10,54,,,,
2025-08-29,Ext_Mollets,4,10,54,,,,
2025-09-02,Traction_A,1,8,16.5,,,,
2025-09-02,Traction_A,2,7.5,16.5,,,,
2025-09-02,Traction_A,3,7,16.5,,,,
2025-09-02,Traction_A,4,6.5,16.5,,,,
2025-09-02,Traction_P,1,8,11.7,,,,
2025-09-02,Traction_P,2,6.5,11.7,,,,
2025-09-02,Traction_P,3,5.5,11.7,,,,
2025-09-02,Traction_P,4,4.5,11.7,,,,
2025-09-02,Roulette,1,10,10.5,,,,
2025-09-02,Roulette,2,9,10.5,,,,
2025-09-02,Roulette,3,8,10.5,,,,
2025-09-02,Roulette,4,7,10.5,,,,
2025-09-04,Pompe,1,10,18.9,,,,
2025-09-04,Pompe,2,9,18.9,,,,
2025-09-04,Pompe,3,8,18.9,,,,
2025-09-04,Pompe,4,6,18.9,,,,
2025-09-04,Dips,1,9,16.5,,,,
2025-09-04,Dips,2,7,16.5,,,,
2025-09-04,Dips,3,7,16.5,,,,
2025-09-04,Dips,4,6,16.5,,,,
2025-09-04,Pompe_I,1,7,10.5,,,,
2025-09-04,Pompe_I,2,5,10.5,,,,
2025-09-04,Pompe_I,3,5.5,10.5,,,,
2025-09-04,Pompe_I,4,5,10.5,,,,
2025-09-05,PistolSquat,1,17,0,,,,
2025-09-05,PistolSquat,2,17,0,,,,
2025-09-05,PistolSquat,3,15,0,,,,
2025-09-05,PistolSquat,4,14,0,,,,
2025-09-05,Bulgare,1,19,36.9,,,,
2025-09-05,Bulgare,2,18,36.9,,,,
2025-09-05,Bulgare,3,17,36.9,,,,
2025-09-05,Bulgare,4,15,36.9,,,,
2025-09-05,Ext_Mollets,1,8,54.6,,,,
2025-09-05,Ext_Mollets,2,8,54.6,,,,
2025-09-05,Ext_Mollets,3,7.5,54.6,,,,
2025-09-05,Ext_Mollets,4,7,54.6,,,,
2025-09-08,Traction_A,1,14,0,,,,
2025-09-08,Traction_A,2,12.5,0,,,,
2025-09-08,Traction_A,3,12,0,,,,
2025-09-08,Traction_A,4,10,0,,,,
2025-09-08,Traction_P,1,12,0,,,,
2025-09-08,Traction_P,2,9.5,0,,,,
2025-09-08,Traction_P,3,8,0,,,,
2025-09-08,Traction_P,4,7,0,,,,
2025-09-08,Roulette,1,14,0,,,,
2025-09-08,Roulette,2,13,0,,,,
2025-09-08,Roulette,3,12,0,,,,
2025-09-08,Roulette,4,11,0,,,,
2025-09-11,Pompe,1,10,18.9,,,,
2025-09-11,Pompe,2,9,18.9,,,,
2025-09-11,Pompe,3,8,18.9,,,,
2025-09-11,Pompe,4,6.5,18.9,,,,
2025-09-11,Dips,1,9,16.5,,,,
2025-09-11,Dips,2,7.5,16.5,,,,
2025-09-11,Dips,3,7,16.5,,,,
2025-09-11,Dips,4,6,16.5,,,,
2025-09-11,Pompe_I,1,12,0,,,,
2025-09-11,Pompe_I,2,11,0,,,,
2025-09-11,Pompe_I,3,11,0,,,,
2025-09-11,Pompe_I,4,10,0,,,,
2025-09-12,PistolSquat,1,18,0,,,,
2025-09-12,PistolSquat,2,18,0,,,,
2025-09-12,PistolSquat,3,17,0,,,,
2025-09-12,PistolSquat,4,15,0,,,,
2025-09-12,Bulgare,1,14,39.3,,,,
2025-09-12,Bulgare,2,14,39.3,,,,
2025-09-12,Bulgare,3,14,39.3,,,,
2025-09-12,Bulgare,4,13,39.3,,,,
2025-09-12,Ext_Mollets,1,8.5,54.6,,,,
2025-09-12,Ext_Mollets,2,7.5,54.6,,,,
2025-09-12,Ext_Mollets,3,7.5,54.6,,,,
2025-09-12,Ext_Mollets,4,7,54.6,,,,
2025-09-15,Traction_A,1,8,16.5,,,,
2025-09-15,Traction_A,2,7,16.5,,,,
2025-09-15,Traction_A,3,6,16.5,,,,
2025-09-15,Traction_A,4,5.5,16.5,,,,
2025-09-15,Traction_P,1,8,11.7,,,,
2025-09-15,Traction_P,2,6.5,11.7,,,,
2025-09-15,Traction_P,3,5.5,11.7,,,,
2025-09-15,Traction_P,4,4.5,11.7,,,,
2025-09-15,Roulette,1,10,10.5,,,,
2025-09-15,Roulette,2,9,10.5,,,,
2025-09-15,Roulette,3,8,10.5,,,,
2025-09-15,Roulette,4,7,10.5,,,,
2025-09-19,Pompe,1,10,18.9,,,,
2025-09-19,Pompe,2,9,18.9,,,,
2025-09-19,Pompe,3,7,18.9,,,,
2025-09-19,Pompe,4,6.5,18.9,,,,
2025-09-19,Dips,1,8,16.5,,,,
2025-09-19,Dips,2,8,16.5,,,,
2025-09-19,Dips,3,7,16.5,,,,
2025-09-19,Dips,4,5.5,16.5,,,,
2025-09-19,Pompe_I,1,11,0,,,,
2025-09-19,Pompe_I,2,11,0,,,,
2025-09-19,Pompe_I,3,9,0,,,,
2025-09-19,Pompe_I,4,9,0,,,,
2025-09-20,PistolSquat,1,17,0,,,,
2025-09-20,PistolSquat,2,17,0,,,,
2025-09-20,PistolSquat,3,16,0,,,,
2025-09-20,PistolSquat,4,14,0,,,,
2025-09-20,Bulgare,1,15,39.3,,,,
2025-09-20,Bulgare,2,14,39.3,,,,
2025-09-20,Bulgare,3,13,39.3,,,,
2025-09-20,Bulgare,4,12,39.3,,,,
2025-09-25,Traction_A,1,7.5,16.5,,,,
2025-09-25,Traction_A,2,7.5,16.5,,,,
2025-09-25,Traction_A,3,6.5,16.5,,,,
2025-09-25,Traction_A,4,5.5,16.5,,,,
2025-09-25,Traction_P,1,8,11.7,,,,
2025-09-25,Traction_P,2,6.5,11.7,,,,
2025-09-25,Traction_P,3,5.5,11.7,,,,
2025-09-25,Traction_P,4,4.5,11.7,,,,
2025-09-25,Roulette,1,14,0,,,,
2025-09-25,Roulette,2,14,0,,,,
2025-09-25,Roulette,3,13,0,,,,
2025-09-25,Roulette,4,12,0,,,,
2025-09-26,Pompe,1,10,18.9,,,,
2025-09-26,Pompe,2,9,18.9,,,,
2025-09-26,Pompe,3,8,18.9,,,,
2025-09-26,Pompe,4,7,18.9,,,,
2025-09-26,Dips,1,8,16.5,,,,
2025-09-26,Dips,2,7.5,16.5,,,,
2025-09-26,Dips,3,6,16.5,,,,
2025-09-26,Dips,4,5,16.5,,,,
2025-09-30,Bulgare,1,12,39.3,,,,
2025-09-30,Bulgare,2,12,39.3,,,,
2025-09-30,Bulgare,3,12,39.3,,,,
2025-09-30,Bulgare,4,11,39.3,,,,
2025-09-30,Ext_Mollets,1,8,54.6,,,,
2025-09-30,Ext_Mollets,2,7.5,54.6,,,,
2025-09-30,Ext_Mollets,3,7,54.6,,,,
2025-09-30,Ext_Mollets,4,6.5,54.6,,,,
2025-10-04,Traction_A,1,7.5,16.5,,,,
2025-10-04,Traction_A,2,7.5,16.5,,,,
2025-10-04,Traction_A,3,6.5,16.5,,,,
2025-10-04,Traction_A,4,6,16.5,,,,
2025-10-04,Traction_P,1,7.5,11.7,,,,
2025-10-04,Traction_P,2,6,11.7,,,,
2025-10-04,Traction_P,3,4.5,11.7,,,,
2025-10-04,Traction_P,4,4,11.7,,,,
2025-10-04,Roulette,1,10,10.5,,,,
2025-10-04,Roulette,2,9,10.5,,,,
2025-10-04,Roulette,3,8,10.5,,,,
2025-10-04,Roulette,4,6,10.5,,,,
2025-10-07,Pompe,1,11,16.5,,,,
2025-10-07,Pompe,2,10,16.5,,,,
2025-10-07,Pompe,3,9,16.5,,,,
2025-10-07,Pompe,4,6,16.5,,,,
2025-10-07,Dips,1,8.5,14.1,,,,
2025-10-07,Dips,2,7.5,14.1,,,,
2025-10-07,Dips,3,7,14.1,,,,
2025-10-07,Dips,4,6,14.1,,,,
2025-10-07,Pompe_I,1,12,0,,,,
2025-10-07,Pompe_I,2,10,0,,,,
2025-10-07,Pompe_I,3,9,0,,,,
2025-10-07,Pompe_I,4,8,0,,,,
2025-10-11,Squat,1,10,50,,,,
2025-10-11,Squat,2,10,50,,,,
2025-10-11,Squat,3,10,50,,,,
2025-10-11,Squat,4,10,50,,,,
2025-10-11,PistolSquat,1,17,0,,,,
2025-10-11,PistolSquat,2,17,0,,,,
2025-10-11,PistolSquat,3,16,0,,,,
2025-10-11,PistolSquat,4,15,0,,,,
2025-10-11,Ext_Mollets,1,12,54,,,,
2025-10-11,Ext_Mollets,2,12,54,,,,
2025-10-11,Ext_Mollets,3,11,54,,,,
2025-10-11,Ext_Mollets,4,10,54,,,,
2025-10-14,Traction_A,1,7.5,16.5,,,,
2025-10-14,Traction_A,2,7.5,16.5,,,,
2025-10-14,Traction_A,3,6,16.5,,,,
2025-10-14,Traction_A,4,6,16.5,,,,
2025-10-14,Traction_P,1,7.5,11.7,,,,
2025-10-14,Traction_P,2,6.5,11.7,,,,
2025-10-14,Traction_P,3,5,11.7,,,,
2025-10-14,Traction_P,4,4,11.7,,,,
2025-10-14,Roulette,1,10,10.5,,,,
2025-10-14,Roulette,2,9,10.5,,,,
2025-10-14,Roulette,3,8,10.5,,,,
2025-10-14,Roulette,4,7,10.5,,,,
2025-10-18,Pompe,1,10,17.7,,,,
2025-10-18,Pompe,2,9,17.7,,,,
2025-10-18,Pompe,3,8,17.7,,,,
2025-10-18,Pompe,4,8,17.7,,,,
2025-10-18,Dips,1,8,15.3,,,,
2025-10-18,Dips,2,7,15.3,,,,
2025-10-18,Dips,3,5.5,15.3,,,,
2025-10-18,Dips,4,5,15.3,,,,
2025-10-18,Pompe_I,1,10,0,,,,
2025-10-18,Pompe_I,2,10,0,,,,
2025-10-18,Pompe_I,3,9,0,,,,
2025-10-18,Pompe_I,4,8,0,,,,
2025-10-19,PistolSquat,1,15,0,,,,
2025-10-19,PistolSquat,2,14,0,,,,
2025-10-19,PistolSquat,3,12,0,,,,
2025-10-19,PistolSquat,4,10,0,,,,
2025-10-19,Bulgare,1,15,39.3,,,,
2025-10-19,Bulgare,2,14,39.3,,,,
2025-10-19,Bulgare,3,13,39.3,,,,
2025-10-19,Bulgare,4,13,39.3,,,,
2025-10-19,Split squat,1,10,0,,,,
2025-10-19,Split squat,2,10,0,,,,
2025-10-19,Split squat,3,10,0,,,,
2025-10-19,Split squat,4,10,0,,,,
2025-11-02,Pompe,1,20,0,,,,
2025-11-02,Pompe,2,19,0,,,,
2025-11-02,Pompe,3,17,0,,,,
2025-11-02,Pompe,4,16,0,,,,
2025-11-02,Dips,1,10,0,,,,
2025-11-02,Dips,2,10,0,,,,
2025-11-02,Dips,3,9,0,,,,
2025-11-02,Dips,4,9,0,,,,
2025-11-02,Pompe_I,1,10,0,,,,
2025-11-02,Pompe_I,2,11,0,,,,
2025-11-02,Pompe_I,3,11,0,,,,
2025-11-02,Pompe_I,4,9,0,,,,
2025-11-02,Ext_Mollets,1,9,52,,,,
2025-11-02,Ext_Mollets,2,8,52,,,,
2025-11-02,Ext_Mollets,3,7,52,,,,
2025-11-02,Ext_Mollets,4,7,52,,,,
2025-11-04,Ext_Mollets,1,8,52,,,,
2025-11-04,Ext_Mollets,2,8,52,,,,
2025-11-04,Ext_Mollets,3,7,52,,,,
2025-11-04,Ext_Mollets,4,7.5,52,,,,
2025-11-05,Traction_A,1,13,0,,,,
2025-11-05,Traction_A,2,13,0,,,,
2025-11-05,Traction_A,3,11.5,0,,,,
2025-11-05,Traction_A,4,10,0,,,,
2025-11-05,Traction_P,1,13,0,,,,
2025-11-05,Traction_P,2,9.5,0,,,,
2025-11-05,Traction_P,3,8,0,,,,
2025-11-05,Traction_P,4,7,0,,,,
